Name	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0346188	28.515	3.605	3.564	3.506	3.574	3.622
FBtr0332738	4.526	0.003	0.5	5.965	1.502	0.502
FBtr0073345	4.474	0.003	0.5	6.274	1.498	0.502
FBtr0071242	3328.926	1760.141	2333.827	2961.972	1200.227	1445.41
FBtr0302500	455.012	160.859	118.173	244.028	30.773	82.59
FBtr0080699	16.323	5.839	4.803	7.602	1.661	4.017
FBtr0345641	8.039	4.392	3.785	5.204	1.549	7.807
FBtr0072046	0.505	0.001	0	3.618	0	0.501
FBtr0343198	0.503	0.001	0	3.107	0	0.499
FBtr0079563	37.244	13.862	10.464	73.604	20.096	14.863
FBtr0290266	374	150	184	423	137	151
FBtr0076851	2928.452	706.063	1236.02	2741.356	973.68	562.46
FBtr0331849	319.51	67.243	63.117	475.131	40.672	45.271
FBtr0333404	143.746	157.471	207.879	134.438	116.416	210.522
FBtr0301611	1161.015	662.375	418.476	1128.776	317.146	744.933
FBtr0331850	151.218	42.625	30.508	132.541	41.118	32.724
FBtr0332572	10.988	22.731	23.512	10.52	9.195	9.697
FBtr0081228	239.012	86.269	136.488	118.48	37.805	46.303
FBtr0083803	1198.405	556	638.499	1113.478	388	481
FBtr0083572	5837.837	2537.369	3192.291	8090.301	2360.994	2683.042
FBtr0343927	1666.805	188.362	184.915	1025.416	140.047	143.871
FBtr0083573	238.498	37.269	63.795	359.342	37.959	74.08
FBtr0100356	2	0	0	0	1	0
FBtr0087463	29.644	11.41	5.812	25.24	13.369	8.131
FBtr0329884	17.377	10.59	9.188	28.777	2.67	7.869
FBtr0303036	332	111	101	270	104	110
FBtr0085049	0.001	0	0.004	1.002	0	0
FBtr0088227	809.838	241.784	252.717	918.646	247.742	296.617
FBtr0345930	40.926	37.216	37.283	57.354	37.258	38.351
FBtr0110835	669.974	999.866	992.431	1189.009	1016.841	760.401
FBtr0310425	355.391	348.503	446.103	577.762	373.153	545.938
FBtr0310426	1588.2	319.49	273.882	1632.627	360.248	301.004
FBtr0310427	2065.249	316.141	502.524	2005.627	252.759	238.354
FBtr0076410	10	4	2	4	1	5
FBtr0088942	534	175	199	481	113	147
FBtr0071822	5.546	1.502	1.001	4.023	1.502	1.001
FBtr0342989	5.454	1.498	0.999	3.977	1.498	0.999
FBtr0079139	1153.821	561.818	614	1324.563	420	564.373
FBtr0079126	1	3	3	3	4	0
FBtr0299709	2539.207	323.101	301.846	2051.14	400.802	274.991
FBtr0347363	52.886	34.888	31.794	57.154	42.072	35.71
FBtr0299710	118.774	49.801	69.915	84.131	58.96	40.715
FBtr0334912	264.447	100.514	103.711	209.674	121.207	115.848
FBtr0334911	210.805	216.091	209.04	167.643	158.77	147.626
FBtr0334913	826.582	345.593	322.424	851.253	226.354	238.798
FBtr0334910	1535.161	656.298	779.496	2684.994	673.926	824.28
FBtr0300525	693.399	645.66	758.722	1328.618	790.808	573.978
FBtr0078975	4	1	0	7	3	3
FBtr0273279	6	2	3	5	1	1
FBtr0114614	1052.533	187.484	206.352	186.822	44.05	112.079
FBtr0336698	22.905	4.665	7.771	14.811	5.51	10.706
FBtr0086795	10.66	3.878	5.747	19.411	7.66	7.034
FBtr0086797	321.161	188.452	263.978	776.545	315.461	347.657
FBtr0336699	1125.739	486.521	464.15	1526.577	372.319	322.524
FBtr0072338	603.212	222	235	575	175	194.425
FBtr0112418	0	0	0	1	0	0
FBtr0083107	0.031	0.044	0.001	1.226	0.05	0.041
FBtr0452141	3.767	1.936	2.795	2.959	1.338	1.056
FBtr0452142	2.687	0.002	0.783	1.959	0	0.672
FBtr0071545	100.321	31.122	43	78	18	31
FBtr0075893	0	0	0	0	0	0
FBtr0072071	0	0	0	0	0	0
FBtr0075216	4.003	1	0	11.017	1	2
FBtr0303234	74.299	41.654	48.318	58.942	24.862	17.578
FBtr0076553	129.918	63.377	92.875	207.706	45.247	48.588
FBtr0076555	646.505	244.444	374.435	534.436	198.643	274.352
FBtr0076554	381.939	178.556	107.949	236.677	119.171	127.944
FBtr0334329	4.938	0.999	1.494	4.457	0.5	1.101
FBtr0082014	5.134	1.003	1.506	4.613	0.501	1.107
FBtr0302121	76.827	23.058	25.915	54.579	32.388	39.353
FBtr0302612	7194.379	2213.575	2641.068	7697.814	1901.88	2146.588
FBtr0302120	183.538	51.7	53.579	114.97	69.011	82.611
FBtr0334763	611.855	901.786	960.632	1449.082	1023.79	789.34
FBtr0078037	216.403	82.488	129.259	253.052	130.413	165.113
FBtr0082082	6575.748	1434.567	1654.466	5585.422	1200.487	1209.703
FBtr0308353	1384.091	1151.433	1333.534	1474.578	486.513	1055.297
FBtr0070814	2	2	3	5	2	2
FBtr0333225	0.656	0	0	0.6	0.2	0
FBtr0305491	0.657	0	0	0.6	0.2	0
FBtr0080415	0.657	0	0	0.6	0.2	0
FBtr0305490	0.657	0	0	0.6	0.2	0
FBtr0344132	0.374	0	0	0.6	0.2	0
FBtr0343222	5.506	1	2.501	6.007	2.534	0.5
FBtr0077377	5.494	1	2.499	5.993	2.466	0.5
FBtr0080072	61.392	25.218	18.381	21.102	10.208	29.781
FBtr0080070	110.306	33.699	76.7	81.902	24.389	75.234
FBtr0080071	686.302	124.082	117.919	839.996	170.403	144.985
FBtr0072487	1119.896	264.549	369.6	994.313	335.669	492.016
FBtr0072486	782.104	418.451	365.4	1005.687	285.331	190.984
FBtr0079266	9457.877	3780.888	4498.938	6711.968	2509.883	2972.321
FBtr0345753	500.123	363.112	344.062	623.032	166.117	202.679
FBtr0075786	129.257	31.191	51.403	72.699	43.281	16.729
FBtr0333025	177.86	113.919	158.523	246.76	79.201	86.793
FBtr0075785	83.883	54.89	36.074	38.541	29.519	50.478
FBtr0070036	2259.149	1056.267	1290.266	2162.904	838.614	1079.279
FBtr0081088	4590	1428	1692	5380.593	1529	1542
FBtr0273325	9.149	3.677	1.753	7.263	0.971	2.5
FBtr0273327	1.603	1.048	0.222	2.559	0.999	1.244
FBtr0088756	1.785	1.104	0.217	2.606	1.047	0.197
FBtr0273326	11.515	3.975	1.807	8.653	0.983	2.624
FBtr0082047	63.397	37.694	18.248	63.344	17.654	17.718
FBtr0082048	400.757	109.306	170.752	393.502	123.346	117.282
FBtr0308610	100.703	30.3	29.299	320.731	33.973	15.846
FBtr0332523	28.799	27.361	19.346	19.99	19.071	27.712
FBtr0079443	698.499	198.339	245.355	595.663	200.956	226.442
FBtr0340283	450.126	87.227	79.647	307.183	86.649	90.607
FBtr0086825	854.572	316.417	345.472	908.756	322.947	318.232
FBtr0333964	0.121	0	0	0	0	0
FBtr0073302	0.098	0	0	0	0	0
FBtr0290123	5.781	0	1	0	1	0
FBtr0074858	1.076	1.072	0.504	1.076	0.504	0.504
FBtr0332696	0.924	0.928	0.496	0.924	0.496	0.496
FBtr0332500	1639.447	435.859	562.876	3924.877	1171.367	1049.608
FBtr0433507	174.673	101.645	78.372	161.14	58.961	66.597
FBtr0332501	149.752	121.422	89.638	155.204	65.096	74.523
FBtr0332502	305.459	100.586	142.312	782.871	184.203	228.882
FBtr0301876	65.479	125.522	134.977	122.675	125.639	91.775
FBtr0070697	0	0	0	1	0	0
FBtr0344765	127.194	49.111	34.648	71.57	13.313	26.273
FBtr0082882	32.199	6.521	12.891	7.573	4.929	5.698
FBtr0073571	441.282	95.797	104.952	223.261	62.095	88.947
FBtr0331590	0.925	1.271	1.048	1.267	0.905	1.145
FBtr0299619	396.918	91.23	129.77	464.235	132.081	85.239
FBtr0300510	78.919	547.271	482.796	63.003	391.083	566.512
FBtr0300508	4550.377	1182.297	1259.469	4903.026	1425.1	1036.962
FBtr0342786	21.213	12.415	9.827	14.546	9.113	10.404
FBtr0300509	136.884	30.061	24.394	82.341	23.142	25.183
FBtr0308577	908.562	387.68	576.367	2451.518	929.798	354.75
FBtr0302940	52.214	15.784	27.949	15.615	15.723	28.093
FBtr0070839	865.82	208.743	161.83	553.778	305.02	325.166
FBtr0070837	2670.21	1331.794	1504.855	2287.913	532.459	1201.991
FBtr0072288	3	0	1	3	5	1
FBtr0082574	199.572	61.604	64.038	206.805	75	95
FBtr0070441	2286.324	1076.047	1286.036	1902.929	824	904.682
FBtr0112441	0	0	0	0	0	0
FBtr0075878	18637	7334	8894	23573	6785	9529
FBtr0084729	2	0	0	0	0	0
FBtr0302024	3.033	0	1.034	2.127	0.501	1.017
FBtr0072821	2.591	0	0.998	1.916	0.499	0.983
FBtr0306084	0	0	0	2	0	0
FBtr0078610	0	0	0.247	0.002	0	0
FBtr0334538	0.5	0	0.253	0.002	0	0
FBtr0334537	0.5	0	0.249	0.002	0	0
FBtr0334536	0	0	0.251	0.002	0	0
FBtr0344848	1.071	0	0.685	0.944	0	0
FBtr0080105	1.003	0	0.668	0.896	0	0
FBtr0336846	0.928	1	0.647	7.182	1	0
FBtr0112395	0	1.001	1	4	0	0
FBtr0331572	611.787	188.864	173.389	308.692	137.042	188.79
FBtr0076260	1265.213	595.136	756.611	1467.308	442.958	501.21
FBtr0076982	1	1	0	1	2	1
FBtr0085412	240.83	91	121	195	61	103
FBtr0086178	7.656	2.214	1.611	9.408	2.869	2.211
FBtr0073591	1.002	0.488	1.409	0.853	0.543	0.607
FBtr0331748	17.81	1.575	2.142	10.68	0.403	3.091
FBtr0302182	205.188	48.951	48.449	178.467	45.054	58.301
FBtr0085266	2200.716	930.993	1080	2654.211	917	860
FBtr0346274	163.808	145.833	92.696	101.463	50.42	71.956
FBtr0073436	4035.192	1866.724	2007.304	3511.047	1298.58	1605.044
FBtr0080120	3	0	0	6	0	0
FBtr0075777	476.881	175.934	206.818	466.686	161.81	182.766
FBtr0073753	1.013	0	0.042	1.487	0	0
FBtr0343652	1.15	0	0.039	1.918	0	0
FBtr0113340	6.306	1.231	1.427	3.292	0.707	0.586
FBtr0100499	3.264	0.783	0.829	2.069	0.43	0.443
FBtr0078898	7.303	1.778	2.216	4.26	1.384	0.676
FBtr0113337	3.357	0.776	0.82	1.976	0.43	0.548
FBtr0100500	3.174	0.771	0.815	2.353	0.431	0.444
FBtr0301772	6.43	1.933	1.468	4.309	0.708	1.142
FBtr0301769	7.51	1.788	2.231	4.326	1.389	0.677
FBtr0078901	7.494	1.787	2.23	5.689	1.389	1.306
FBtr0301770	6.363	1.233	1.429	3.306	0.707	0.586
FBtr0301768	10.47	6.27	3.322	6.487	2.2	1.664
FBtr0078899	5.986	3.038	2.943	3.798	1.345	0.672
FBtr0300789	7.248	1.602	2.896	6.717	1.333	1.035
FBtr0310614	3.383	0.78	0.645	2.154	0.754	0.288
FBtr0078897	11.407	1.767	2.196	4.179	1.378	0.676
FBtr0310506	9.856	0.625	1.475	6.671	0.695	0.709
FBtr0078902	8.357	3.619	2.118	5.985	1.898	0.966
FBtr0336482	13.413	3.865	3.756	11.336	3.77	2.736
FBtr0113341	7.094	1.226	2.899	6.804	1.084	0.967
FBtr0113338	12.141	2.634	1.417	3.226	4.415	2.977
FBtr0078900	8.885	3.125	2.123	5.03	0.706	1.19
FBtr0301771	17.407	3.391	2.746	14.035	3.849	2.711
FBtr0073938	1	1	1	1	1	0
FBtr0339723	657.221	60.19	43.51	172.742	55.163	52.269
FBtr0339724	19.905	4.527	4.458	32.648	7.065	7.099
FBtr0081794	1262.533	471.283	636.032	1933.61	481.773	583.632
FBtr0075096	238.887	226.137	340.181	906.021	232.695	342.294
FBtr0075094	586.61	160.4	100.678	150.075	164.366	152.615
FBtr0075095	347.503	33.462	36.141	409.904	17.94	54.091
FBtr0345431	7.494	0.513	1.006	15.523	1.01	3.499
FBtr0299711	7.69	0.513	1.008	16.423	1.011	3.537
FBtr0078986	1350.666	515.489	683.531	1405.07	528	618.104
FBtr0082371	1307	680	782	1261	551	566
FBtr0340089	23.976	7.29	17.23	12.529	4.931	4.35
FBtr0340088	30.636	27.932	18.314	34.46	8.882	11.05
FBtr0070978	72.319	12.956	10.682	18.573	9.408	16.363
FBtr0340090	9.068	16.823	16.774	36.438	4.779	4.237
FBtr0080521	2	1	3	3	1	1
FBtr0300016	3.558	0.008	0.016	0.202	0.008	0.047
FBtr0081597	0.33	0.006	0.012	0.162	0.018	0.052
FBtr0091690	0	0	0	0	0	0
FBtr0340021	11.686	3.616	6.6	9.574	3.426	4.041
FBtr0301751	11.033	3.56	6.399	9.136	3.375	3.97
FBtr0087223	8.281	6.824	4.001	21.289	3.199	7.989
FBtr0346613	2371.319	1458.835	1694.945	3148.618	1468.774	1492.985
FBtr0085484	2006.975	538.7	459.916	2253.702	622.789	457.792
FBtr0078023	2.993	0.876	1.571	5.895	0.786	5.996
FBtr0344574	0	0	0	0	0	0
FBtr0344575	0	0	0	0	0	0
FBtr0331167	29.634	5.292	4.97	30.108	7.923	12.62
FBtr0331168	27.11	5.363	5.032	23.582	8.089	10.535
FBtr0076165	2450	1030	1187	2414	878	996
FBtr0084340	0	0	0	0	0	0
FBtr0339164	0	0	0	0	0	0
FBtr0083741	0	0	0	0	0	0
FBtr0088595	778.874	280.97	424.339	658.49	264.03	268.911
FBtr0088596	40.86	9.498	12.661	88.924	7.97	17.089
FBtr0305905	0	0	0	0	0	0
FBtr0071444	2929.548	1385	1631.978	3557.395	1327	1437.42
FBtr0088899	1180.202	599	655	1170	462	498
FBtr0301736	6.019	0.001	1	4.011	1	2.001
FBtr0112415	0	0	0	0	0	0
FBtr0344579	1.004	0	0.004	0.002	0	0.003
FBtr0083320	0.5	0.5	0.5	2.504	0	0
FBtr0083321	0.5	0.5	0.5	2.496	0	0
FBtr0310455	1	0	0	2	0	0
FBtr0445178	30.023	8.293	6.881	18.795	7.788	8.239
FBtr0112482	0.031	0.055	1.754	1.79	0	0
FBtr0335422	4.969	1.945	0.246	0.21	0	0
FBtr0344881	232.426	46.93	29.683	73.18	31.734	29.291
FBtr0100668	466.289	102.801	133.843	576.041	112.299	108.772
FBtr0100667	51.569	9.632	23.474	43.595	7.967	13.307
FBtr0072877	1087.382	480.851	553.575	1219.687	424.62	506.018
FBtr0332664	60.114	28.887	12.425	92.155	4.38	28.982
FBtr0346583	3.234	0.166	0.5	1.858	1.48	0.993
FBtr0080735	3.5	0.165	0.5	1.931	1.52	1.007
FBtr0073782	0	0	0	0	0	0
FBtr0088910	5793.763	2051.1	2243.955	5892.008	1766.013	1589.055
FBtr0310024	1392.473	500.138	426.435	913.465	591.568	557.367
FBtr0081971	330	121	125	252	81	137
FBtr0077807	1	0	1	1	0	0
FBtr0083480	260.101	55	49	93	30	48
FBtr0089736	856.281	175.499	211.821	1366.346	243.197	296.7
FBtr0089738	255.736	48.791	51.746	277.373	29.11	74.497
FBtr0089735	0.315	3.798	0.158	0.122	6.286	6.354
FBtr0089737	7.912	3.912	4.275	0.159	0.406	0.45
FBtr0079466	1335	513	586	1995	712	947
FBtr0087366	303	69	107	374.496	79	87
FBtr0087336	1290.957	404.821	490.981	855.189	256	321.968
FBtr0306735	27.203	13.662	8.539	28.869	6.645	8.36
FBtr0347562	23.63	10.692	7.492	20.966	5.965	8.422
FBtr0345324	23.324	9.968	9.536	36.61	8.71	8.834
FBtr0273215	27.842	10.679	7.433	29.59	6.68	9.384
FBtr0330413	503	187	228	423	141	205
FBtr0306923	0	1	0	0	0	0
FBtr0082180	74.969	10.277	8.616	4.12	4.712	20.908
FBtr0113408	0.042	0.069	0.06	0.045	0.067	0.07
FBtr0333823	81.989	21.655	30.323	51.835	15.221	0.022
FBtr0080850	1637.469	533.994	583.998	1602.991	412.995	555
FBtr0075229	867.176	271	335	938.434	205	297.18
FBtr0072557	6711.194	2265	2512	4386	1355	1484
FBtr0086328	0	0	0	0	0	0
FBtr0072587	956	333	386	653	235	304
FBtr0084033	754	278	330	770	235	319
FBtr0085813	3	0	0	0	0	2
FBtr0305621	114.4	73.403	141.714	183.456	96.873	121.713
FBtr0332016	172.872	172.241	122.496	719.934	84.324	162.662
FBtr0332015	22.142	23.853	28.894	27.484	32.767	28.328
FBtr0332017	452.417	320.187	287.753	947.712	602.489	560.936
FBtr0305620	2268.11	685.781	715.143	3696.485	945.024	877.315
FBtr0075157	2	3	3	4	1	3
FBtr0299650	91.495	30.391	36.078	80.317	25.251	33.812
FBtr0299649	9.065	7.941	11.886	8.57	6.991	8.193
FBtr0333043	63.632	28.025	24.863	33.952	13.309	19.936
FBtr0299651	64.528	12.644	12.173	72.191	25.448	13.169
FBtr0071004	166	60	92	32	11	14
FBtr0332661	23	11	15	39	8	15
FBtr0070828	20.87	33.723	46.618	20.841	46.027	20.925
FBtr0343537	1153.13	462.277	549.382	1068.159	382.973	453.075
FBtr0083790	1	0	0	2	0	0
FBtr0072289	0	0	1	0	0	0
FBtr0089154	1625.399	329.705	363.222	1313.399	328.064	421.641
FBtr0345283	0.601	9.295	17.778	0.601	17.936	9.359
FBtr0073180	263.467	82.229	109	285.329	74.121	103.156
FBtr0080044	763.241	263.678	270	620.513	151.803	201.82
FBtr0071833	2100	793	814	2388	759	770
FBtr0079589	157	48	67	135	44	57
FBtr0085852	396	162	227	441	155	181
FBtr0340400	1814	798	953	1966	640	712
FBtr0083909	427	217	220	495	170	196
FBtr0076294	56	6	4	66	15	6
FBtr0081631	0	0	0	1	0	0
FBtr0087539	363	110	121	397	107	119
FBtr0339363	10.216	0.193	0.219	12.983	4.793	3.614
FBtr0339364	2.684	0.251	0.277	2.461	0.35	3.978
FBtr0085777	992	363	395	811	284	326
FBtr0089024	809	235	275	1069	301	392
FBtr0070969	74.04	25	29	44.033	31	24
FBtr0072610	2644.039	1153	1398	3256	1176	1190
FBtr0345351	2378.084	462.425	559.977	2727.691	624.806	552.636
FBtr0076542	28.643	107.162	38.497	10.943	37.288	56.711
FBtr0331549	18.724	22.412	12.527	9.366	15.906	21.653
FBtr0307510	80.259	14.475	34.588	84.282	25.875	57.469
FBtr0076972	71.202	12.043	14.337	40.201	25.383	8.929
FBtr0076974	51.203	5.972	5.615	24.534	5.855	9.689
FBtr0076973	105.962	30.453	41.517	91.47	61.055	22.047
FBtr0076971	120.819	67.59	60.932	148.746	46.669	65.432
FBtr0344294	61.818	21.711	15.978	63.804	12.735	16.452
FBtr0307511	87.729	8.952	8.945	108.794	11.815	17.369
FBtr0076970	99.008	16.804	14.089	53.33	12.611	4.613
FBtr0343750	63.357	3.489	6.852	54.617	3.18	9.473
FBtr0082542	2512.996	946.846	1110.696	1902.296	639.865	635.202
FBtr0339642	25.279	28.455	19.758	19.716	19.188	17.28
FBtr0339641	531.597	194.986	205.833	300.049	142.812	108.991
FBtr0300126	50.736	16.02	13.136	25.815	13.611	11.564
FBtr0082543	113.422	53.692	71.576	111.694	46.524	33.53
FBtr0083823	0.011	0	0	0	0	0
FBtr0344285	0.989	0	0	0	0	0
FBtr0301928	102.488	37.403	58.89	103.396	2.337	19.62
FBtr0343874	10.283	1.245	6.132	5.48	5.13	1.404
FBtr0081491	19.312	1.902	2.024	2.189	22.178	13.595
FBtr0083483	460.899	138	166	443	155	169
FBtr0084442	0	0	0	0	0	0
FBtr0339704	2	1	0	4	0	0
FBtr0308746	1	0	0	1	0	0
FBtr0091930	838.473	540.606	716.044	1161.126	422.714	538.681
FBtr0344978	736.527	244.394	141.956	156.874	62.286	43.319
FBtr0087674	0	0	0	0	0	0
FBtr0081642	3029.295	1187.558	1165	3429.847	1123.951	1142.893
FBtr0273208	603.64	75.739	95.046	311.299	79.612	83.992
FBtr0345012	56.406	0.152	4.387	120.995	0.341	0.133
FBtr0273210	921.268	144.462	114.953	440.013	133.504	118.569
FBtr0086073	57.98	13.546	7.218	34.852	3.168	3.952
FBtr0273209	37.245	0.222	0.198	0.141	0.217	0.239
FBtr0273211	35.462	8.88	0.199	23.699	7.159	13.114
FBtr0071951	3.222	3.592	3.477	3.227	3.526	3.644
FBtr0302895	445.778	167.408	190.523	574.773	159.474	204.356
FBtr0076343	403.59	93.013	68.113	68.424	98.917	92.831
FBtr0304675	1652.013	836.751	868.887	2060.648	769.083	731.526
FBtr0079152	2.948	0.502	0	0.819	0	0
FBtr0079151	2.068	0.498	0	0.789	0	0
FBtr0346005	95.63	198.799	174.286	288.567	199.354	244.365
FBtr0346003	1516.571	149.839	156.41	1663.25	214.41	173.911
FBtr0346006	1461.721	155.318	216.532	2355.464	278.105	169.26
FBtr0346001	198.737	44.397	37.541	257.435	65.899	45.356
FBtr0346004	35.656	27.809	27.806	59.094	32.006	32.103
FBtr0346007	143.247	23.423	22.723	162.645	43.461	27.627
FBtr0346002	6836.381	2547.613	2931.976	8854.137	3334.926	2536.168
FBtr0085133	9	6	8	5	0	4
FBtr0072921	706.678	223.19	211.742	406.581	174.955	26.603
FBtr0072922	65.65	204.768	232.107	168.942	123.745	276.847
FBtr0072923	617.363	119.069	192.195	623.358	127.582	126.203
FBtr0344219	351.596	111.972	91.997	158.362	96.061	70.346
FBtr0343008	3.423	0.514	1.002	1.676	0.751	0.751
FBtr0343010	4.652	0.513	0.988	2.954	0.745	0.745
FBtr0343009	1.968	0.514	1.004	1.683	0.752	0.752
FBtr0071858	1.974	0.514	1.005	1.687	0.752	0.752
FBtr0321286	20.929	2.971	16.73	40.504	2.787	3.506
FBtr0078279	352.071	133.029	141.27	316.496	105.213	130.494
FBtr0077798	539.55	88.352	86.81	339.945	117.321	133.976
FBtr0077796	95.268	40.52	11.122	141.198	45.954	51.595
FBtr0077794	1555.78	788.693	885.64	3516.022	800.243	712.064
FBtr0330669	83.007	91.712	56.706	216.437	38.338	55.787
FBtr0077797	1282.306	131.573	174.786	569.399	134.735	149.941
FBtr0330668	605.358	128.946	77.151	446.37	111.249	193.098
FBtr0330670	93.375	37.996	27.304	158.469	28.305	38.915
FBtr0077795	1514.434	381.096	713.13	1956.139	502.585	632.378
FBtr0077793	136.724	32.054	45.35	139.403	62.27	93.245
FBtr0100383	520	221	280	484	199	229
FBtr0309242	22.934	4.84	14.074	50.535	32.62	14.304
FBtr0339276	261.162	113.965	121.8	331.664	79.733	109.35
FBtr0072391	733.967	402.075	472.342	517.332	207.654	457.116
FBtr0072392	1153.966	380.12	351.784	1340.086	409.471	291.378
FBtr0343346	26.701	5.195	5.088	50.129	12.085	3.469
FBtr0072194	623.299	130.805	142.912	756.871	92.915	148.531
FBtr0080861	25369.09	8283.765	9779.807	28479.051	8553.212	11067.337
FBtr0305984	49.911	20.858	14.242	65.938	6.831	14.948
FBtr0308080	474.744	15.376	5.951	414.01	42.957	6.715
FBtr0100318	4313.498	1674.069	1931.457	4139.764	1279.21	1351.426
FBtr0074839	739.502	126.931	75.543	96.236	62.79	88.574
FBtr0088980	566	226	279	559	179	172
FBtr0081217	2061.164	513.687	405.105	2315.148	759.148	818.52
FBtr0300822	988.482	357.313	445.91	1301.207	720.837	711.489
FBtr0081216	871.478	734.578	760.173	1425.105	798.644	1026.217
FBtr0081218	125.83	121.252	274.812	806.539	188.37	173.614
FBtr0087823	1	2	0	0	0	0
FBtr0086663	0	0	0	0	0	0
FBtr0072246	1	1	0	1	0	0
FBtr0072609	225	70	108	168.001	53	52
FBtr0084401	54	17	23	50	37	19
FBtr0081949	281.524	75.782	110.2	265.769	75.061	81.798
FBtr0305339	5.852	5.419	0.242	16.43	0.276	0.28
FBtr0337074	94.644	65.238	71.154	52.097	39.739	48.731
FBtr0076420	78	14	3	31	10	7
FBtr0112476	0	0	0	0	0	0
FBtr0077884	1190.963	515	643	890.976	372	492
FBtr0110777	12	0	1	4	2	0
FBtr0290272	0	0	0	0	0	0
FBtr0346499	0	0	0	0	0	0
FBtr0336956	0	0	0	0	1	0
FBtr0079544	486	193	254	569	146	197
FBtr0070172	0	0	0	0	0	0
FBtr0335224	121.909	40.908	41.488	79.578	56.322	17.765
FBtr0081783	206.326	56.813	58.888	221.391	29.069	82.024
FBtr0087097	0.502	0.503	0	0.202	0.201	0.241
FBtr0087095	0.504	0.505	0	0.198	0.197	0.237
FBtr0087093	0.506	0.496	0.057	1.309	1.361	0.279
FBtr0087094	0.506	0.496	0.057	1.331	1.385	0.278
FBtr0304717	9	2	9	11	3	3
FBtr0331449	230.293	89.894	86.907	96.061	73.787	91.064
FBtr0331450	9.707	5.106	25.093	128.939	5.213	2.936
FBtr0075361	724.735	304.409	367.545	846.42	248.307	350.453
FBtr0345350	107.929	31.426	35.304	103.844	22.982	27.281
FBtr0089321	2591.088	822.171	1072.481	1927.169	552.883	758.59
FBtr0089322	149.983	28.402	43.215	122.987	28.134	27.128
FBtr0335448	623.732	163.826	211.415	656.532	189.606	163.326
FBtr0335447	408.727	279.227	338.792	553.212	200.007	317.628
FBtr0082420	2760.066	1055.947	1146.793	1918.255	904.387	824.046
FBtr0080979	1491.717	565.407	630.823	965.912	338	375.602
FBtr0081748	133.254	45.247	47.649	95.094	41.577	35.092
FBtr0081747	10.651	5.753	11.351	4.848	3.423	2.908
FBtr0076364	671.588	218.9	275.14	225.677	91.418	130.425
FBtr0076365	187.524	99.886	79.025	220.423	38.29	59.392
FBtr0076363	184.093	42.64	78	206.559	27.958	38.704
FBtr0076362	3257.602	1171.574	1313.835	4282.34	1578.334	1627.479
FBtr0336639	0	0	0	0	0	0
FBtr0071499	126.535	27.862	15.469	158.034	24.15	28.416
FBtr0346377	52.974	53.665	29.566	53.019	41.524	29.8
FBtr0071501	584.748	177.514	359.731	496.518	188.395	243.661
FBtr0334457	798.364	224.54	204.751	592.823	157.574	161.601
FBtr0300569	70.395	18.563	32.257	143.708	20.352	44.575
FBtr0071500	3656.994	1644.855	1689.226	4559.906	1446.701	1502.947
FBtr0301420	3.725	1.087	1.363	3.039	1.556	0.01
FBtr0301423	7.263	2.209	1.655	1.506	0.427	0.401
FBtr0086137	5.515	2.238	1.67	1.518	0.7	0.401
FBtr0086136	2.48	0.533	0.298	0.743	0.46	0
FBtr0308842	3.73	1.087	1.364	3.043	1.557	0.01
FBtr0308840	5.405	2.089	1.662	1.511	0.699	0.401
FBtr0308841	2.467	0.533	0.298	0.742	0.46	0
FBtr0301421	3.492	0.826	0.786	0.756	0.433	0.396
FBtr0301424	5.927	1.4	0.903	1.141	0.706	0.4
FBtr0339592	63.329	14.583	10.856	79.814	23.441	16.825
FBtr0301843	10.086	5.025	3.943	15.916	7.048	6.513
FBtr0091453	11.791	8.366	4.071	14.13	7.314	5.511
FBtr0091454	7.99	6.356	5.713	8.601	5.195	4.383
FBtr0301844	38.632	8.29	22.431	34.41	13.746	11.015
FBtr0301842	15.061	5.055	3.962	8.705	4.355	5.307
FBtr0070288	9.619	5.324	7.025	11.424	4.902	8.445
FBtr0308614	1.971	2.645	0.301	20.61	0.258	4.419
FBtr0074060	436.029	144.355	170.699	404.39	129.742	167.581
FBtr0076663	264.24	125.418	102.066	144.947	58.255	56.917
FBtr0345038	48.481	21.336	17.207	35.398	21.5	17.877
FBtr0085949	141.453	27.271	31.314	67.231	48.271	27.657
FBtr0343884	5.547	17.729	0.686	16.769	1.729	1.343
FBtr0079751	2	4	2	5	0	1
FBtr0071307	0	1	1	0.001	0	0
FBtr0302494	331	144	144	324	97	101
FBtr0087985	11.638	5.837	0.176	5.629	0	0
FBtr0301127	0.362	0.163	2.824	0.371	1	2
FBtr0347603	3.131	1.378	2	5.176	1	0
FBtr0112847	1.478	0.284	0.332	0.609	0.499	0.332
FBtr0074581	12.356	1.43	0.334	10.242	1.748	0.334
FBtr0343592	3.166	0.286	0.334	0.606	1.753	0.334
FBtr0086940	374	113	113	401	82	113
FBtr0077037	4.007	0	0	4.006	0	1
FBtr0082567	9	5	2	2	0	0
FBtr0076032	34120.669	15654.723	17392.795	26724.786	11310.161	18590.559
FBtr0345073	531.294	265.277	273.205	469.914	153.839	249.441
FBtr0072037	2948.433	1485.145	1636	3222.432	1395	1336.799
FBtr0075931	7	3	5	11	5	6
FBtr0079736	0	0	1	1	0	0
